"ID";"Imagen";"Nombre";"Referencia";"Categoría";"Precio base";"Precio final";"Cantidad";"Estado";
"55563";"http://pedregosa.local/img/p/3/9/9/2/3992.jpg";"Impresora Laser Monocromo Brother HLL2365DW";"HLL2365DW";"LASER MONOCROMO";"110.210000";"133.35";"1000";"0";
"3765";"http://pedregosa.local/img/p/8/1/0/4/8104.jpg";"Epson FX-2190 Cinta Nylon Negro";"C13S015327";"";"10.980000";"13.29";"1000";"1";
"13607";"http://pedregosa.local/img/p/9/0/1/6/9016.jpg";"Canon IPF-810/820 Cartucho Magenta, PFI703M 700ML";"2965B001AA";"";"194.690000";"235.57";"1000";"1";
"15605";"http://pedregosa.local/img/p/5/8/0/0/5800.jpg";"Epson Claria Photo HD Ink Cartucho Negro 24XL Expression Photo XP-760/950";"C13T24314012";"";"12.550000";"15.19";"1000";"1";
"31862";"http://pedregosa.local/img/p/6/9/6/3/6963.jpg";"KYOCERA CARTUCHO DE TÓNER AMARILLO (1T02R6ANL0, TK5215Y)";"1T02R6ANL0";"";"98.280000";"118.92";"1000";"1";
"18643";"http://pedregosa.local/img/p/3/9/2/8/3928.jpg";"Equipo multifunción EPSON WorkForce Pro WF-5620DWF";"C11CD08301";"IMPRESORAS";"236.030000";"285.6";"1000";"0";
"8653";"http://pedregosa.local/img/p/8/9/9/8/8998.jpg";"Epson TM-J 7100/7600 Cartucho Negro";"C33S020403";"";"16.780000";"20.3";"1000";"1";
"11936";"http://pedregosa.local/img/p/6/6/5/4/6654.jpg";"Epson Aculaser M2000 Toner Negro Alta Capacidad, 8000 PAGS";"C13S050435";"";"168.220000";"203.55";"1000";"1";
"22841";"http://pedregosa.local/img/p/7/3/7/0/7370.jpg";"OKI C610/C711/C711WT/Pro6410/Pro7411WT - FUSOR";"44289103";"";"101.220000";"122.48";"1000";"1";
"17425";"http://pedregosa.local/img/p/8/6/4/2/8642.jpg";"SHARP MX-2310U Toner Magenta";"MX-23GTMA";"";"66.380000";"80.32";"1000";"1";
"33730";"http://pedregosa.local/img/p/3/7/1/9/3719.jpg";"BROTHER IMPRESORA LASER COLOR HLL8260CDWT";"HLL8260CDWLT";"IMPRESORAS";"343.651000";"415.82";"1000";"1";
"12063";"http://pedregosa.local/img/p/5/2/1/8/5218.jpg";"Brother MFC-6490CW, Pack cartuchos Negro, Cian, Magenta y Amarillo";"LC-1100VALBP";"";"33.310000";"40.31";"1000";"1";
"24142";"http://pedregosa.local/img/p/8/3/1/6/8316.jpg";"KYOCERA-MITA C2630 TK-815K  Toner Amarillo";"370AN310";"";"226.400000";"273.94";"1000";"1";
"30956";"http://pedregosa.local/img/p/6/0/0/2/6002.jpg";"Epson GF SureColor serie SC-P Cartucho Cyan Claro UltraChrome HDX/HD 350ml";"C13T824500";"";"112.320000";"135.91";"1000";"1";
"6768";"http://pedregosa.local/img/p/6/3/3/3/6333.jpg";"Epson Stylus Photo 2100/2200 Cartucho Amarillo";"C13T03444010";"";"17.510000";"21.19";"1000";"1";
"33838";"http://pedregosa.local/img/p/8/8/3/5/8835.jpg";"COLIDO 3D-Pack 3 unidades Tarjeta de Nivelación Plataforma";"COL3D-LMD072X";"";"7.690000";"9.3";"1000";"1";
"3278";"http://pedregosa.local/img/p/6/6/6/4/6664.jpg";"Epson Aculaser C-1100/CX11N Toner Cian";"C13S050193";"";"78.190000";"94.61";"1000";"1";
"13315";"http://pedregosa.local/img/p/5/1/9/7/5197.jpg";"Brother MFCJ6510DW/MFCJ6710DW/MFCJ6910DW, Cartucho Azul. 1.200 pág.";"LC-1280XLCBP";"";"14.410000";"17.44";"1000";"1";
"15338";"http://pedregosa.local/img/p/6/8/4/5/6845.jpg";"KYOCERA-MITA FSC-8020MCP/8025MCP Toner laser Magenta TK895M";"1T02K0BNL0";"";"58.170000";"70.39";"1000";"1";
"31509";"http://pedregosa.local/img/p/3/5/8/3/3583.jpg";"BROTHER ESCANER DEPARTAMENTAL ADS-3600W";"ADS3600W";"ESCANER";"627.770000";"759.6";"1000";"1";
"6977";"http://pedregosa.local/img/p/7/4/5/5/7455.jpg";"Toner OKI C-5100/C-5300/C-5400 Magenta";"42127406";"";"168.670000";"204.09";"1000";"1";
"11573";"http://pedregosa.local/img/p/6/1/7/9/6179.jpg";"Epson GF Stylus Photo 11880 Cartucho Cian claro";"C13T591500";"";"213.190000";"257.96";"1000";"1";
"19130";"http://pedregosa.local/img/p/7/5/0/5/7505.jpg";"OKI Kit Mantenimiento 200K - B721 / B731 / MB760 / MB770";"45435104";"";"175.120000";"211.9";"1000";"1";
"3536";"http://pedregosa.local/img/p/8/0/1/1/8011.jpg";"Toner SAMSUNG ML-6000/6050/6100/6100N";"ML-6000D6";"";"81.040000";"98.06";"1000";"1";
"15454";"http://pedregosa.local/img/p/6/0/4/8/6048.jpg";"Epson GF Serie SC-T Cartucho negro Foto 700 ml";"C13T694100";"";"203.040000";"245.68";"1000";"1";
"33231";"http://pedregosa.local/img/p/8/7/7/4/8774.jpg";"CoLiDo 3D-GOLD FILAMENTO PLA 1.75MM 0,5KG BLANCO";"3D-LFD004W";"";"12.420000";"15.03";"1000";"1";
"11759";"http://pedregosa.local/img/p/5/5/8/5/5585.jpg";"Canon Pixma Pro 9500 Cartucho Cian Photo";"1038B001";"";"11.020000";"13.33";"1000";"1";
"12841";"http://pedregosa.local/img/p/6/8/8/4/6884.jpg";"KYOCERA-MITA FS5300DN Toner Cian TK-560C";"1T02HNCEU0";"";"162.310000";"196.4";"1000";"1";
"20021";"http://pedregosa.local/img/p/7/6/1/5/7615.jpg";"Ricoh SP C252E Toner Cian";"407532";"";"93.840000";"113.55";"1000";"1";
"30558";"http://pedregosa.local/img/p/5/9/0/3/5903.jpg";"EPSON SureColor SC-P800 Cartucho Magenta";"C13T850300";"";"39.360000";"47.63";"1000";"1";
"5779";"http://pedregosa.local/img/p/6/3/4/9/6349.jpg";"Brother HL-5240/5250DN/8860DN DCP 8060 Toner, 3.500 Páginas";"TN-3130";"";"66.360000";"80.3";"1000";"1";
"33456";"http://pedregosa.local/img/p/3/7/1/8/3718.jpg";"BROTHER IMPRESORA LASER COLOR HLL9310CDW";"HLL9310CDW";"IMPRESORAS";"522.220000";"631.89";"1000";"1";
"200230";"http://pedregosa.local/img/p/9/2/8/0/9280.jpg";"Cartucho de tóner Original HP LaserJet 657X magenta de alta capacidad";"CF473X";"TONER IMPRESORA";"326.920000";"395.57";"100";"1";
"13000";"http://pedregosa.local/img/p/7/4/9/9/7499.jpg";"TONER OKI C801/C821 NEGRO (7.000 páginas)";"44643004";"";"70.120000";"84.85";"1000";"1";
"14708";"http://pedregosa.local/img/p/4/2/3/3/4233.jpg";"Cartucho de tóner original LaserJet HP 507X de alta capacidad negro. Rendimiento de 11000 páginas";"CE400X";"TONER IMPRESORA";"160.550000";"194.27";"1000";"1";
"30806";"http://pedregosa.local/img/p/3/6/5/5/3655.jpg";"Impresora GF Epson SureColor SC-P7000 STD";"C11CE39301A0";"IMPRESORAS";"2932.700000";"3548.57";"1000";"1";
"6040";"http://pedregosa.local/img/p/5/7/0/3/5703.jpg";"Canon BJC-600/600E/610/620 Cartucho Magenta";"0948A001";"";"6.860000";"8.3";"1000";"1";
"11357";"http://pedregosa.local/img/p/6/2/8/5/6285.jpg";"LEXMARK Z845/1300/X2500 Pack Cartucho Negro nº28 + Color nº29 Retornables";"18C1520E";"";"34.880000";"42.2";"1000";"1";
"3070";"http://pedregosa.local/img/p/5/0/4/9/5049.jpg";"HP Designjet 5000/5500 Cabezal Magenta Claro Nº83 + Limpiador. Tinta UV para Exterior";"C4965A";"TINTA IMPRESORA";"153.406400";"185.62";"1000";"0";
"15123";"http://pedregosa.local/img/p/7/9/5/4/7954.jpg";"SAMSUNG TONER LASER CLP-620ND/670ND CIAN 2.000 PAGINAS";"CLT-C5082S";"";"67.480000";"81.65";"1000";"1";
"32630";"http://pedregosa.local/img/p/8/9/1/3/8913.jpg";"Toshiba Memoria U20Toshiba Memoria U202 USB 16GB";"THN-U202L0160E";"MEMORIAS USB";"6.020000";"7.28";"995";"1";
"11472";"http://pedregosa.local/img/p/6/1/8/9/6189.jpg";"Epson GF Stylus Photo 7800/9800 110ml Cartucho Magenta Claro";"C13T602C00";"";"52.400000";"63.4";"1000";"1";
"12535";"http://pedregosa.local/img/p/7/3/3/6/7336.jpg";"OKI C810/C830/ Toner Cian 8k";"44059107";"";"141.360000";"171.05";"1000";"1";
"19019";"http://pedregosa.local/img/p/3/6/7/9/3679.jpg";"Impresora HP DESIGNJET T795 A0 44p EPRINTER";"CR649C";"IMPRESORAS";"2522.640000";"3052.39";"1000";"1";
"30197";"http://pedregosa.local/img/p/2/3/7/4/2374.jpg";"BROTHER MFCJ6925DW Cartucho tinta Magenta super larga duracion";"LC12EM";"";"18.180000";"22";"1000";"1";
"18197";"http://pedregosa.local/img/p/6/9/9/9/6999.jpg";"KYOCERA-MITA Kit de mantenimiento color  TASKalfa 2550ci";"1702MV0UN1";"";"435.920000";"527.46";"1000";"1";
"5080";"http://pedregosa.local/img/p/8/1/0/9/8109.jpg";"Epson DFX-5000/5000+/8000 Cinta Nylon Negro (8766)";"C13S015055";"";"21.970000";"26.58";"1000";"1";
"33109";"http://pedregosa.local/img/p/7/4/4/6/7446.jpg";"OKI EP-C612- Magenta C600";"46507306";"";"68.350000";"82.7";"1000";"1";
"66237";"http://pedregosa.local/img/p/6/5/5/4/6554.jpg";"CANON TONER LASER NEGRO MF5840DN CRG719H 6.400 PAGINAS";"3480B002";"";"91.850000";"111.14";"1000";"1";
"12642";"http://pedregosa.local/img/p/3/3/2/1/3321.jpg";"Cabezal de impresión Original HP 940 Negro y Amarillo para HP OfficeJet Pro 8000, 8500 series, 8500A, 8500A Plus";"C4900A";"TINTA IMPRESORA";"52.292800";"63.27";"1000";"0";
"13919";"http://pedregosa.local/img/p/6/9/9/0/6990.jpg";"KYOCERA-MITA FS-2000D Kit de mantenimiento Negro MK310";"1702F88EU0";"";"419.710000";"507.85";"1000";"1";
"30428";"http://pedregosa.local/img/p/4/0/9/7/4097.jpg";"Cartucho de tóner original LaserJet HP 508X amarillo de alta capacidad para Laserjet Enterprise series M552";"CF362X";"TONER IMPRESORA";"233.910000";"283.03";"1000";"1";
"18828";"http://pedregosa.local/img/p/8/2/8/7/8287.jpg";"RICOH TÓNER MAGENTA MP C3503";"841819";"";"111.190000";"134.54";"1000";"1";
"5604";"http://pedregosa.local/img/p/7/5/2/2/7522.jpg";"Tambor OKI C5510MFP Cian";"42126672";"";"119.300000";"144.35";"1000";"1";
"8923";"http://pedregosa.local/img/p/8/4/9/3/8493.jpg";"HP Laserjet 5550 Kit de transferencia/ ref.C9734B";"C9734B/RG5 67901";"FUSORES Y PIEZAS LASER";"264.210000";"319.69";"1000";"1";
"200173";"http://pedregosa.local/img/p/9/1/0/9/9109.jpg";"Cartucho de tinta HP 728";"";"TINTA IMPRESORA";"0.000000";"37.58";"6981";"1";
"14386";"http://pedregosa.local/img/p/7/6/3/4/7634.jpg";"RICOH AFICIO SP-C820/C821 Toner Negro";"820116";"";"58.950000";"71.33";"1000";"1";
"32256";"http://pedregosa.local/img/p/8/4/4/3/8443.jpg";"KONICA MINOLTA WB-P03 Bote Residual";"A1AU0Y3";"";"16.240000";"19.65";"1000";"1";
"11039";"http://pedregosa.local/img/p/7/2/2/2/7222.jpg";"Tambor OKI C-8600/8800 Amarillo";"43449013";"";"47.580000";"57.57";"1000";"1";
"12220";"http://pedregosa.local/img/p/8/1/9/7/8197.jpg";"BROTHER Cinta Alta Calidad Blanco / negro  9 mm";"HG-221";"";"9.240000";"11.18";"1000";"1";
"24715";"http://pedregosa.local/img/p/8/7/2/1/8721.jpg";"Canon IPF5000/6000 depósito de tinta Foto Gris (130 ml)";"0893B001AA";"";"54.220000";"65.61";"1000";"1";
"17736";"http://pedregosa.local/img/p/6/6/4/3/6643.jpg";"Epson Aculaser AL-M300/DN Unidad Fusora";"C13S053049";"";"153.800000";"186.1";"1000";"1";
"32438";"http://pedregosa.local/img/p/4/2/8/6/4286.jpg";"Cartucho original HP PageWide 981Y negro de alto rendimiento. Rendimiento de 20000 páginas";"L0R16A";"TINTA IMPRESORA";"128.833600";"155.89";"1000";"0";
"49296";"http://pedregosa.local/img/p/3/6/6/3/3663.jpg";"Impresora GF Epson Stylus PRO 4450";"C11CA00011A0";"IMPRESORAS";"2453.580000";"2968.83";"1000";"1";
"12370";"http://pedregosa.local/img/p/8/5/6/3/8563.jpg";"Canon IPF8100/9100 Cartucho tinta negra mate pigmentada PFI-302MBK (330ml)";"2215B001AA";"";"126.080000";"152.56";"1000";"1";
"13533";"http://pedregosa.local/img/p/7/1/5/8/7158.jpg";"MINOLTA-QMS BIZHUB C20P Toner Amarillo TN-318Y";"A0DK253";"";"112.350000";"135.94";"1000";"1";
"25039";"http://pedregosa.local/img/p/8/3/2/7/8327.jpg";"TEKTRONIX Phaser 6120 Tóner Magenta Alta Capacidad (4.500 pág.)";"113R00695";"";"160.910000";"194.7";"1000";"1";
"17920";"http://pedregosa.local/img/p/6/3/4/1/6341.jpg";"Brother HL-1110/1112/DCP-1510/1512/MFC1910 Toner Negro 1.000 páginas";"TN1050";"";"29.130000";"35.25";"994";"1";
"4812";"http://pedregosa.local/img/p/8/4/5/2/8452.jpg";"Toner RICOH 2035/2045 (Type 3210D)";"842078/888182";"";"50.590000";"61.21";"1000";"1";
"7686";"http://pedregosa.local/img/p/8/4/8/2/8482.jpg";"Toner TOSHIBA 9100/9110/9230/9240";"66084753 T68P";"";"11.210000";"13.56";"1000";"1";
"55649";"http://pedregosa.local/img/p/3/6/0/0/3600.jpg";"Escaner foto Epson Perfection V370";"B11B207312";"ESCANER";"116.870000";"141.41";"1000";"1";
"3863";"http://pedregosa.local/img/p/6/6/3/5/6635.jpg";"Epson EPL-6200/6200L Tambor, 20.000 Páginas";"C13S051099";"";"78.720000";"95.25";"999";"1";
"13630";"http://pedregosa.local/img/p/8/2/4/6/8246.jpg";"Canon IR C/5045/45I/51/51I Toner Amarillo CEXV28";"2801B002";"";"135.350000";"163.77";"1000";"1";
"31870";"http://pedregosa.local/img/p/6/8/8/8/6888.jpg";"KYOCERA MITA TONER-KIT 1T02L7BNL0 STANDARD CAPACITY TK8345 MAGENTA";"1T02L7BNL0";"";"76.730000";"92.84";"1000";"1";
"18680";"http://pedregosa.local/img/p/7/9/7/5/7975.jpg";"Tóner SAMSUNG Negro Ultra alta capacidad";"MLT-D307U";"";"207.230000";"250.75";"1000";"1";
"8711";"http://pedregosa.local/img/p/8/1/5/9/8159.jpg";"TEKTRONIX PHASER 7750 Toner Negro";"106R00652";"";"163.660000";"198.03";"1000";"1";
"11944";"http://pedregosa.local/img/p/7/2/1/4/7214.jpg";"OKI C-5650/5750/5850/5950 Fusor";"43853103";"";"79.020000";"95.61";"1000";"1";
"23046";"http://pedregosa.local/img/p/9/1/6/1/9161.jpg";"Brother Cinta No laminada amarillo/negro 12mm";"TZ-N631";"";"15.120000";"18.3";"1000";"1";
"17440";"http://pedregosa.local/img/p/3/4/4/344.jpg";"Pack de ahorro de 2 cartuchos de tóner original LaserJet HP 504X de alta capacidad negro para  series CP3525 y CM3530";"CE250XD";"TONER IMPRESORA";"283.480000";"343.01";"1000";"1";
"32107";"http://pedregosa.local/img/p/3/5/1/7/3517.jpg";"Canon iPF830,iPF840,iPF850 tinta Negro";"9811B001AA";"";"104.050000";"125.9";"1000";"1";
"33781";"http://pedregosa.local/img/p/4/4/8/6/4486.jpg";"Impresora 3D COLIDO Delta 1315 + dibuprint BASIC";"COL3D-LMD123X";"IMPRESORAS";"319.560000";"386.67";"1000";"1";
"12077";"http://pedregosa.local/img/p/8/8/8/0/8880.jpg";"Toner SAMSUNG FAX SCX-4824FN/4828FN kit de imagen (2.000 pág.)";"MLT-D2092S";"";"49.900000";"60.38";"1000";"1";
"13132";"http://pedregosa.local/img/p/5/9/9/6/5996.jpg";"Epson GF Stylus Pro-4900 Cartucho Magenta vivo(200 ml)";"C13T653300";"";"70.210000";"84.95";"1000";"1";
"24221";"http://pedregosa.local/img/p/7/6/6/6/7666.jpg";"RICOH CL-7200/7300 Toner Magenta Type 260";"888448";"";"145.030000";"175.49";"1000";"1";
"17570";"http://pedregosa.local/img/p/8/2/7/8/8278.jpg";"Brother Cinta laminada Rosa/Blanco mate 5m, 12mm";"TZeMQP35";"";"8.730000";"10.56";"999";"1";
"6826";"http://pedregosa.local/img/p/5/6/5/2/5652.jpg";"Cartucho de tinta Original HP 57 Tricolor para HP DeskJet, HP OfficeJet, HP PSC, HP Digital Copier, HP PhotoSmart";"C6657AE";"TINTA IMPRESORA";"37.670000";"45.58";"1000";"0";
"36002";"http://pedregosa.local/img/p/5/7/5/9/5759.jpg";"Epson Stylus S22/SX420W/425W/ Office BX305F Cartucho Cian";"C13T12824012";"";"7.930000";"9.6";"1000";"1";
"3303";"http://pedregosa.local/img/p/4/5/1/5/4515.jpg";"HP Designjet 4000 Cabezal + Limpiador Cian Nº90";"C5055A";"TINTA IMPRESORA";"154.716800";"187.21";"1000";"0";
"13342";"http://pedregosa.local/img/p/7/7/4/6/7746.jpg";"SAMSUNG CLX-8385ND Unidad de imagen Negro";"CLX-R8385K";"";"112.700000";"136.37";"1000";"1";
"31549";"http://pedregosa.local/img/p/7/0/8/9/7089.jpg";"LEXMARK CS725 TONER CYAN";"74C2HC0";"";"249.100000";"301.41";"1000";"1";
"7033";"http://pedregosa.local/img/p/8/3/7/1/8371.jpg";"Brother 921/931, PPF-750/870MC/970MC TTR Negro. Cartucho + Bobina, 235 páginas";"PC-301";"";"16.820000";"20.35";"1000";"1";
"11582";"http://pedregosa.local/img/p/6/0/0/1/6001.jpg";"Epson GF Stylus Pro 4880/4800 Cartucho Amarillo";"C13T606400";"";"77.410000";"93.67";"1000";"1";
"19165";"http://pedregosa.local/img/p/3/9/8/4/3984.jpg";"BROTHER IMPRESORAS LÁSER MONOCROMO HL-1210W";"HL-1210W";"LASER MONOCROMO";"69.850000";"84.52";"998";"0";
"3569";"http://pedregosa.local/img/p/7/4/6/8/7468.jpg";"Tambor OKI OFFICE 120";"9002700";"";"115.470000";"139.72";"1000";"1";
"15485";"http://pedregosa.local/img/p/7/9/1/3/7913.jpg";"Samsung CLP-360/CLP-365 CLX-3300/CLX-3305 Tóner Amarillo";"CLT-Y406S";"";"40.650000";"49.19";"1000";"1";
"31744";"http://pedregosa.local/img/p/5/2/9/1/5291.jpg";"BROTHER Cartucho de tinta amarilla para DCPJ785DW";"LC22UYBP";"";"8.660000";"10.48";"1000";"1";
"33240";"http://pedregosa.local/img/p/8/7/8/2/8782.jpg";"CoLiDo 3D-GOLD FILAMENTO ABS 1.75MM 0,5KG AMARILLO";"3D-LFD003Y";"";"12.420000";"15.03";"1000";"1";
"11771";"http://pedregosa.local/img/p/5/7/1/5/5715.jpg";"Canon Selphy ES 1 tinta + tarjeta postal E-P100 (100 fotos)";"1335B001AA";"";"26.370000";"31.91";"993";"1";
"12852";"http://pedregosa.local/img/p/7/5/0/0/7500.jpg";"OKI C-100/130 Tambor 45.000 Paginas";"44250801";"";"89.110000";"107.82";"1000";"1";
"20036";"http://pedregosa.local/img/p/7/6/4/1/7641.jpg";"Ricoh SP C252E Toner Amarillo Alta capacidad";"407719";"";"105.320000";"127.44";"1000";"1";
"15645";"http://pedregosa.local/img/p/6/6/8/5/6685.jpg";"Epson AcuLaser C500DN Toner Cian";"C13S050658";"";"270.460000";"327.26";"1000";"1";
"5807";"http://pedregosa.local/img/p/8/4/7/2/8472.jpg";"Brother Cinta laminada amarillo/negro 9mm";"TZe-621";"";"8.970000";"10.85";"1000";"1";
"33469";"http://pedregosa.local/img/p/6/4/2/0/6420.jpg";"BROTHER Tóner Magenta TN426M";"TN426M";"";"163.680000";"198.05";"1000";"1";
"200238";"http://pedregosa.local/img/p/9/2/8/8/9288.jpg";"Epson EXPRESSION PHOTO HD XP-15000 Impresora fotográfica A3+ compacta";"C11CG43402";"IMPRESORAS DE INYECCION";"320.830000";"388.2";"100";"1";
"13009";"http://pedregosa.local/img/p/7/3/5/4/7354.jpg";"Tambor Oki C610 Cian (20.000 páginas)";"44315107";"";"86.050000";"104.12";"1000";"1";
"30815";"http://pedregosa.local/img/p/6/0/2/7/6027.jpg";"Impresora GF Epson SureColor SC-P7000 Violet Spectro";"C11CE39301A3";"IMPRESORAS";"3679.960000";"4452.75";"1000";"1";
"6099";"http://pedregosa.local/img/p/2/9/7/8/2978.jpg";"Epson GF Stylus Color 3000 Magenta, No es Válido para Pro-5000.";"C13S020126";"";"71.440000";"86.44";"1000";"1";
"11370";"http://pedregosa.local/img/p/8/1/7/5/8175.jpg";"KYOCERA-MITA KM-C2520/3225/3232 Toner Negro";"1T02FZ0EU0";"";"52.460000";"63.48";"1000";"1";
"3113";"http://pedregosa.local/img/p/5/0/5/4/5054.jpg";"Toner LEXMARK C-510 MAGENTA ALTO RENDIMIENTO";"20K1401";"";"247.860000";"299.91";"1000";"1";
"15134";"http://pedregosa.local/img/p/6/2/8/7/6287.jpg";"LEXMARK Cartucho PRO-715/915 Cian Retornable Baja Nº150";"14N1608E";"";"12.580000";"15.22";"1000";"1";
"30967";"http://pedregosa.local/img/p/4/0/9/8/4098.jpg";"Cartucho de tóner original LaserJet HP 410A amarillo Laserjet  Pro series M452 y M477";"CF412A";"TONER IMPRESORA";"86.590000";"104.77";"1000";"1";
"32654";"http://pedregosa.local/img/p/6/5/4/1/6541.jpg";"Canon IR C1325IF C1335IF Toner C-EXV48 Cian";"9107B002";"";"66.520000";"80.49";"1000";"1";
"11501";"http://pedregosa.local/img/p/7/3/73.jpg";"Brother HL-4040CN/4050/4070CDW Toner Amarillo, 1.500 páginas";"TN-130Y";"";"60.500000";"73.21";"1000";"1";
"12544";"http://pedregosa.local/img/p/7/3/6/3/7363.jpg";"OKI MC860 MFP Toner Negro 9.5K";"44059212";"";"67.240000";"81.36";"1000";"1";
"19043";"http://pedregosa.local/img/p/5/7/5/3/5753.jpg";"EPSON Cartucho Negro L 2500 pag WF-8xxx";"C13T756140";"";"37.670000";"45.58";"1000";"1";
"15355";"http://pedregosa.local/img/p/5/7/0/6/5706.jpg";"Canon PIXMA/PRO-1 Cartucho Rojo PGI-29R";"4878B001";"";"19.800000";"23.96";"1000";"1";
"18217";"http://pedregosa.local/img/p/6/9/3/6/6936.jpg";"KYOCERA-MITA  Tóner negro TK8705K";"1T02K90NL0";"";"182.260000";"220.53";"1000";"1";
"5097";"http://pedregosa.local/img/p/8/4/6/0/8460.jpg";"Epson LQ-670/680/860/1060/2500/2550 DLQ-2000 Cinta Nylon Negro (S015016)";"C13S015262";"";"8.450000";"10.22";"992";"1";
"33121";"http://pedregosa.local/img/p/7/5/4/2/7542.jpg";"OKI Toner-C833/843 - Magenta";"46443102";"";"167.510000";"202.69";"1000";"1";
"200119";"http://pedregosa.local/img/p/9/4/0/3/9403.jpg";"Cartucho de tinta Original HP 953 de distintos colores y formatos";"";"TINTA IMPRESORA";"0.000000";"25.03";"7988";"1";
"12673";"http://pedregosa.local/img/p/6/7/1/4/6714.jpg";"IBM INFOPRINT 1811/1812/1822 Toner Alta Capacidad Retornable";"39V3204";"";"172.590000";"208.83";"1000";"1";
"30441";"http://pedregosa.local/img/p/5/8/5/2/5852.jpg";"Equipo multifuncion OKI Laser LED Color MC853dnct";"45850601";"IMPRESORAS";"2164.980000";"2619.63";"1000";"1";
"18863";"http://pedregosa.local/img/p/3/8/6/5/3865.jpg";"Equipo multifuncion Epson WorkForce AL-MX300DNF";"C11CD73001";"IMPRESORAS";"386.730000";"467.94";"1000";"1";
"5634";"http://pedregosa.local/img/p/7/0/2/5/7025.jpg";"Toner LEXMARK OPTRA E-232/232 E-330 Corporativo";"24040SW (24016SE)";"";"69.330000";"83.89";"1000";"1";
"8973";"http://pedregosa.local/img/p/3/0/5/6/3056.jpg";"HP Photosmart Pro B9180/DesignJet Z3200 Nº70 Cabezal de impresion Magenta y amarillo";"C9406A";"TINTA IMPRESORA";"54.096000";"65.46";"1000";"0";
"200182";"http://pedregosa.local/img/p/9/2/2/3/9223.jpg";"Multifunción Brother láser monocromo WiFi con impresión automática a doble cara y conexión móvil";"DCP-L2530dw";"LASER MONOCROMO";"105.000000";"127.05";"100";"0";
"14431";"http://pedregosa.local/img/p/8/2/5/6/8256.jpg";"TOSHIBA E-STUDIO 232/282 T-2340E Toner";"T-2340E";"";"35.880000";"43.41";"1000";"1";
"30571";"http://pedregosa.local/img/p/8/4/4/1/8441.jpg";"BROTHER Cinta tubo Termorretractil 1,5m blanco/negro 17,7mm";"HSe241";"";"16.920000";"20.47";"1000";"1";
"32316";"http://pedregosa.local/img/p/8/8/9/8/8898.jpg";"CANON Escaner DR-C130";"1450V970";"ESCANER";"352.720000";"426.79";"1000";"1";
"11147";"http://pedregosa.local/img/p/6/4/5/4/6454.jpg";"Canon i-Sensys LBP-5300 Toner Amarillo";"1657B002";"";"136.490000";"165.15";"1000";"1";
"12243";"http://pedregosa.local/img/p/8/2/0/4/8204.jpg";"BROTHER Cinta laminada Rojo / negro 12 mm";"TX-431";"";"19.840000";"24.01";"1000";"1";
"14728";"http://pedregosa.local/img/p/5/4/6/2/5462.jpg";"Canon PIXMA MG2150/3150 Cartucho Color CL-541 (blister + alarma)";"5227B004";"";"15.260000";"18.46";"998";"1";
"17764";"http://pedregosa.local/img/p/8/0/0/3/8003.jpg";"SAMSUNG ML-5510ND/ML-6510ND Fusor";"ML-PMK65K";"";"159.160000";"192.58";"1000";"1";
"32460";"http://pedregosa.local/img/p/4/2/9/4/4294.jpg";"Paquete de ahorro de 2 cartuchos HP 302 negro/tricolor.";"X4D37AE";"TINTA IMPRESORA";"20.270000";"24.53";"830";"1";
"49638";"http://pedregosa.local/img/p/5/7/9/6/5796.jpg";"Matricial 24p EPSON LQ-2090";"C11C559012";"IMPRESORAS";"745.110000";"901.58";"1000";"1";
"12379";"http://pedregosa.local/img/p/4/1/2/3/4123.jpg";"Cartucho de tóner original LaserJet HP 825A negro para Laserjet series CM6030mfp y CM6040mfp";"CB390A";"TONER IMPRESORA";"51.250000";"62.01";"1000";"1";
"25094";"http://pedregosa.local/img/p/6/5/7/4/6574.jpg";"CANON TONER LASER NEGRO LBP-7200/MF8580CDW 718BK 3.400 pag.";"2662B002";"";"85.090000";"102.96";"1000";"1";
"17942";"http://pedregosa.local/img/p/3/0/7/9/3079.jpg";"HP Designjet T920/T1500 Nº727 Cartucho Negro Mate Alta";"B3P22A";"TINTA IMPRESORA";"57.366400";"69.41";"1000";"0";
"4866";"http://pedregosa.local/img/p/7/5/2/5/7525.jpg";"Toner OKI C5510MFP Cian Alta capacidad";"42127456";"";"149.720000";"181.16";"1000";"1";
"7896";"http://pedregosa.local/img/p/6/8/4/8/6848.jpg";"KYOCERA-MITA FS-1200 Toner";"37027025";"";"82.750000";"100.13";"1000";"1";
"55733";"http://pedregosa.local/img/p/3/7/1/6/3716.jpg";"Impresora Laser Led Color Brother HL 3140CW A4";"HL3140CW";"IMPRESORAS";"150.870000";"182.55";"1000";"1";
"3902";"http://pedregosa.local/img/p/8/8/5/7/8857.jpg";"TRANSFER PANASONIC FAX KX-FP 141/145  -2 x 35m-";"KXFA54X";"FAX";"28.495868";"34.48";"0";"1";
"13682";"http://pedregosa.local/img/p/5/5/3/4/5534.jpg";"Canon CLI-526 Cartucho Tricolor CLI-526C/M/Y (Pack 3)";"4541B009";"";"27.760000";"33.59";"1000";"1";
"30241";"http://pedregosa.local/img/p/7/6/8/3/7683.jpg";"RICOH SP-3600 Kit de mantenimiento";"407328";"";"111.880000";"135.37";"1000";"1";
